47:00:00,real,angle,=,89.9586,real,std,dev,=,10.6443,stored,angle,=,74.9902,stored,std,dev,=,8.4362,angle,error,=,0.1996,std,dev,error,=,0.2617
48:00:00,real,angle,=,89.1496,real,std,dev,=,10.5296,stored,angle,=,87.7881,stored,std,dev,=,10.5096,angle,error,=,0.0155,std,dev,error,=,0.0019
49:00:00,real,angle,=,89.9573,real,std,dev,=,10.6594,stored,angle,=,68.367,stored,std,dev,=,7.3327,angle,error,=,0.3158,std,dev,error,=,0.4537
50:00:00,real,angle,=,87.9163,real,std,dev,=,10.3091,stored,angle,=,79.4658,stored,std,dev,=,9.2081,angle,error,=,0.1063,std,dev,error,=,0.1196
51:00:00,real,angle,=,90.0044,real,std,dev,=,10.6564,stored,angle,=,89.9279,stored,std,dev,=,10.6276,angle,error,=,0.0009,std,dev,error,=,0.0027
52:00:00,real,angle,=,90.0379,real,std,dev,=,10.6889,stored,angle,=,76.6584,stored,std,dev,=,8.671,angle,error,=,0.1745,std,dev,error,=,0.2327
53:00:00,real,angle,=,89.9049,real,std,dev,=,10.6199,stored,angle,=,75.6479,stored,std,dev,=,8.5353,angle,error,=,0.1885,std,dev,error,=,0.2442
54:00:00,real,angle,=,87.1736,real,std,dev,=,10.2829,stored,angle,=,77.3588,stored,std,dev,=,8.8302,angle,error,=,0.1269,std,dev,error,=,0.1645
55:00:00,real,angle,=,88.5038,real,std,dev,=,10.4245,stored,angle,=,78.5182,stored,std,dev,=,9.0401,angle,error,=,0.1272,std,dev,error,=,0.1531
56:00:00,real,angle,=,89.5465,real,std,dev,=,10.5651,stored,angle,=,87.6966,stored,std,dev,=,10.5039,angle,error,=,0.0211,std,dev,error,=,0.0058
57:00:00,real,angle,=,89.8933,real,std,dev,=,10.6088,stored,angle,=,86.7075,stored,std,dev,=,10.3779,angle,error,=,0.0367,std,dev,error,=,0.0222
58:00:00,real,angle,=,89.951,real,std,dev,=,10.6353,stored,angle,=,78.8713,stored,std,dev,=,9.0841,angle,error,=,0.1405,std,dev,error,=,0.1708
59:00:00,real,angle,=,89.799,real,std,dev,=,10.5965,stored,angle,=,85.1203,stored,std,dev,=,10.1708,angle,error,=,0.055,std,dev,error,=,0.0419
60:00:00,real,angle,=,90.0593,real,std,dev,=,10.6986,stored,angle,=,80.3033,stored,std,dev,=,9.3532,angle,error,=,0.1215,std,dev,error,=,0.1438
61:00:00,real,angle,=,90.0434,real,std,dev,=,10.6727,stored,angle,=,86.3872,stored,std,dev,=,10.3449,angle,error,=,0.0423,std,dev,error,=,0.0317
62:00:00,real,angle,=,89.9948,real,std,dev,=,10.6321,stored,angle,=,89.5155,stored,std,dev,=,10.6259,angle,error,=,0.0054,std,dev,error,=,0.0006
63:00:00,real,angle,=,89.9782,real,std,dev,=,10.6393,stored,angle,=,77.6223,stored,std,dev,=,8.8896,angle,error,=,0.1592,std,dev,error,=,0.1968
64:00:00,real,angle,=,90.0206,real,std,dev,=,10.6798,stored,angle,=,78.8713,stored,std,dev,=,9.0841,angle,error,=,0.1414,std,dev,error,=,0.1757
65:00:00,real,angle,=,87.0988,real,std,dev,=,10.2842,stored,angle,=,89.9279,stored,std,dev,=,10.6276,angle,error,=,0.0315,std,dev,error,=,0.0323
66:00:00,real,angle,=,89.9128,real,std,dev,=,10.6552,stored,angle,=,89.2557,stored,std,dev,=,10.6163,angle,error,=,0.0074,std,dev,error,=,0.0037
67:00:00,real,angle,=,87.2663,real,std,dev,=,10.2788,stored,angle,=,85.8211,stored,std,dev,=,10.282,angle,error,=,0.0168,std,dev,error,=,0.0003
68:00:00,real,angle,=,89.9896,real,std,dev,=,10.6273,stored,angle,=,73.291,stored,std,dev,=,8.1802,angle,error,=,0.2278,std,dev,error,=,0.2992
69:00:00,real,angle,=,90.0807,real,std,dev,=,10.7326,stored,angle,=,48.3917,stored,std,dev,=,3.9358,angle,error,=,0.8615,std,dev,error,=,1.7269
70:00:00,real,angle,=,89.1687,real,std,dev,=,10.4992,stored,angle,=,81.8964,stored,std,dev,=,9.6605,angle,error,=,0.0888,std,dev,error,=,0.0868
71:00:00,real,angle,=,90.0042,real,std,dev,=,10.6354,stored,angle,=,88.2854,stored,std,dev,=,10.5357,angle,error,=,0.0195,std,dev,error,=,0.0095
72:00:00,real,angle,=,90.0322,real,std,dev,=,10.7537,stored,angle,=,104.8684,stored,std,dev,=,8.5174,angle,error,=,0.1415,std,dev,error,=,0.2626
73:00:00,real,angle,=,89.6296,real,std,dev,=,10.6248,stored,angle,=,84.9583,stored,std,dev,=,10.1553,angle,error,=,0.055,std,dev,error,=,0.0462
74:00:00,real,angle,=,87.0912,real,std,dev,=,10.2314,stored,angle,=,77.0267,stored,std,dev,=,8.7945,angle,error,=,0.1307,std,dev,error,=,0.1634
75:00:00,real,angle,=,89.9654,real,std,dev,=,10.6226,stored,angle,=,87.9716,stored,std,dev,=,10.524,angle,error,=,0.0227,std,dev,error,=,0.0094
76:00:00,real,angle,=,89.9985,real,std,dev,=,10.6498,stored,angle,=,81.2076,stored,std,dev,=,9.547,angle,error,=,0.1083,std,dev,error,=,0.1155
77:00:00,real,angle,=,90.0295,real,std,dev,=,10.6438,stored,angle,=,87.7881,stored,std,dev,=,10.5096,angle,error,=,0.0255,std,dev,error,=,0.0128
78:00:00,real,angle,=,89.9797,real,std,dev,=,10.6652,stored,angle,=,89.3451,stored,std,dev,=,10.6146,angle,error,=,0.0071,std,dev,error,=,0.0048
79:00:00,real,angle,=,89.9898,real,std,dev,=,10.6305,stored,angle,=,89.0509,stored,std,dev,=,10.6114,angle,error,=,0.0105,std,dev,error,=,0.0018
80:00:00,real,angle,=,89.9898,real,std,dev,=,10.6442,stored,angle,=,87.1785,stored,std,dev,=,10.4722,angle,error,=,0.0322,std,dev,error,=,0.0164
81:00:00,real,angle,=,85.4351,real,std,dev,=,10.0245,stored,angle,=,77.9461,stored,std,dev,=,8.9776,angle,error,=,0.0961,std,dev,error,=,0.1166
82:00:00,real,angle,=,89.6722,real,std,dev,=,10.5546,stored,angle,=,81.3698,stored,std,dev,=,9.5553,angle,error,=,0.102,std,dev,error,=,0.1046
83:00:00,real,angle,=,90.0407,real,std,dev,=,10.6639,stored,angle,=,87.1785,stored,std,dev,=,10.4722,angle,error,=,0.0328,std,dev,error,=,0.0183
84:00:00,real,angle,=,90.06,real,std,dev,=,10.7058,stored,angle,=,86.8048,stored,std,dev,=,10.3976,angle,error,=,0.0375,std,dev,error,=,0.0296
85:00:00,real,angle,=,90.0028,real,std,dev,=,10.6398,stored,angle,=,89.4084,stored,std,dev,=,10.6234,angle,error,=,0.0066,std,dev,error,=,0.0015
86:00:00,real,angle,=,89.9906,real,std,dev,=,10.6456,stored,angle,=,89.1682,stored,std,dev,=,10.6148,angle,error,=,0.0092,std,dev,error,=,0.0029
87:00:00,real,angle,=,90.0084,real,std,dev,=,10.6489,stored,angle,=,68.1391,stored,std,dev,=,7.3334,angle,error,=,0.321,std,dev,error,=,0.4521
88:00:00,real,angle,=,86.5643,real,std,dev,=,10.1402,stored,angle,=,79.4658,stored,std,dev,=,9.2081,angle,error,=,0.0893,std,dev,error,=,0.1012
89:00:00,real,angle,=,88.2832,real,std,dev,=,10.3865,stored,angle,=,89.7353,stored,std,dev,=,10.6313,angle,error,=,0.0162,std,dev,error,=,0.023
90:00:00,real,angle,=,89.9902,real,std,dev,=,10.6555,stored,angle,=,87.1785,stored,std,dev,=,10.4722,angle,error,=,0.0323,std,dev,error,=,0.0175
91:00:00,real,angle,=,87.1141,real,std,dev,=,10.2385,stored,angle,=,89.8109,stored,std,dev,=,10.6316,angle,error,=,0.03,std,dev,error,=,0.037
92:00:00,real,angle,=,90.0253,real,std,dev,=,10.6369,stored,angle,=,87.9716,stored,std,dev,=,10.524,angle,error,=,0.0233,std,dev,error,=,0.0107
93:00:00,real,angle,=,88.9344,real,std,dev,=,10.4846,stored,angle,=,77.9461,stored,std,dev,=,8.9776,angle,error,=,0.141,std,dev,error,=,0.1679
94:00:00,real,angle,=,89.7417,real,std,dev,=,10.6252,stored,angle,=,91.842,stored,std,dev,=,10.5407,angle,error,=,0.0229,std,dev,error,=,0.008
95:00:00,real,angle,=,90.0041,real,std,dev,=,10.6408,stored,angle,=,77.6223,stored,std,dev,=,8.8896,angle,error,=,0.1595,std,dev,error,=,0.197
96:00:00,real,angle,=,89.5859,real,std,dev,=,10.5702,stored,angle,=,82.8899,stored,std,dev,=,9.8119,angle,error,=,0.0808,std,dev,error,=,0.0773
97:00:00,real,angle,=,90.0416,real,std,dev,=,10.6888,stored,angle,=,77.6223,stored,std,dev,=,8.8896,angle,error,=,0.16,std,dev,error,=,0.2024
98:00:00,real,angle,=,84.9688,real,std,dev,=,10.0237,stored,angle,=,83.3236,stored,std,dev,=,9.9112,angle,error,=,0.0197,std,dev,error,=,0.0113
99:00:00,real,angle,=,89.3266,real,std,dev,=,10.5528,stored,angle,=,78.3108,stored,std,dev,=,8.9973,angle,error,=,0.1407,std,dev,error,=,0.1729
