Checking Euc10 1000000 random points, query radius = 1.0 pivots = 200
diagonal_distance	lidim	count	piv iDIM	count
2.07	3.2649569715160363	914458	1.9104674669230628	200
2.08	3.329041356314987	907493	1.9153338403611735	200
2.09	3.3951457946014303	900132	1.9205207709275451	200
2.1	3.4633806625836066	892391	1.9260168811671465	200
2.11	3.5338999055443185	884281	1.9318112553783129	200
2.12	3.6052110615126227	875427	1.9378934175313636	200
2.13	3.67891706763406	866217	1.9442533106734283	200
2.14	3.7549080456816073	856613	1.950881277673427	200
2.15	3.832935595213814	846535	1.9577680431766211	200
2.16	3.9136408635372657	836119	1.9649046966523624	200
2.17	3.9948859476850918	824904	1.9722826764319819	200
2.18	4.0788816222415525	813375	1.979893754645606	200
2.19	4.16466590056457	801317	1.9877300229775796	200
2.2	4.253483875504173	788979	1.995783879169843	200
2.21	4.3432583881662765	775971	2.0040480142111385	200
2.22	4.435975204421079	762661	2.01251540015755	200
2.23	4.529947851288255	748770	2.0211792785364664	200
2.24	4.627611234131381	734712	2.0300331492918087	200
2.25	4.726203019407031	720045	2.039070760233351	200
2.26	4.826834198531476	704974	2.0482860969572796	200
2.27	4.930446709083515	689657	2.0576733732087797	200
2.28	5.034960530655458	673817	2.0672270216606443	200
2.29	5.143497080233704	657892	2.0769416850845683	200
2.3	5.253789990346567	641599	2.0868122078941203	200
2.31	5.364483894742981	624814	2.096833628040332	200
2.32	5.47937703955869	608026	2.107001169242611	200
2.33	5.594321409580409	590784	2.1173102335389835	200
2.34	5.71244831998691	573469	2.127756394141111	200
2.35	5.8332703507256864	556049	2.13833538858045	200
2.36	5.955159841079855	538404	2.1490431121329245	200
2.37	6.077917528695045	520571	2.159875611510279	200
2.38	6.205190399635902	502888	2.1708290788070306	200
2.39	6.332505881476253	485026	2.1818998456924907	200
2.4	6.464928548688524	467400	2.1930843778379705	200
2.41	6.600799590499347	449900	2.204379269569739	200
2.42	6.7376313681632	432369	2.215781238738743	200
2.43	6.873734546067426	414778	2.2272871217985535	200
2.44	7.01177766214793	397344	2.238893869083323	200
2.45	7.153359890303173	380184	2.2505985402779376	200
2.46	7.294979820119134	363139	2.262398300072766	200
2.47	7.443074567867096	346557	2.27429041399587	200
2.48	7.586225549460597	329935	2.286272244415624	200
2.49	7.7413633444217425	314046	2.2983412467070816	200
2.5	7.891582485173621	298195	2.310494965575661	200
2.51	8.045014800216789	282748	2.32273103153188	200
2.52	8.203315384991063	267772	2.3350471575111893	200
2.53	8.355444758829089	252943	2.3474411356331126	200
2.54	8.50756430334087	238518	2.359910834094101	200
2.55	8.668407339336877	224732	2.3724541941887702	200
2.56	8.829600004693837	211366	2.385069227454301	200
2.57	8.995584667138088	198524	2.397754012933025	200
2.58	9.153451298837632	185959	2.4105066945483915	200
2.59	9.321937486381481	174067	2.423325478589661	200
2.6	9.490439023026637	162627	2.4362086313008517	200
2.61	9.650997366854673	151529	2.449154476569664	200
2.62	9.827722078059521	141160	2.4621613937122127	200
2.63	10.008739150394439	131292	2.475227815349595	200
2.64	10.18582752914034	121829	2.4883522253724375	200
2.65	10.360666058034814	112798	2.50153315698977	200
2.66	10.537271862474606	104253	2.514769190858641	200
2.67	10.716618846865837	96189	2.528058953291092	200
2.68	10.904467076003385	88641	2.5414011145352204	200
2.69	11.073657436581856	81385	2.5547943871271563	200
2.7	11.269182408338873	74752	2.5682375243109767	200
2.71	11.463170143217651	68505	2.58172931852363	200
2.72	11.651390189075702	62622	2.595268599942122	200
2.73	11.8572402798545	57208	2.6088542350902775	200
2.74	12.041760542200425	52057	2.622485125502528	200
2.75	12.207655519904764	47208	2.6361602064422986	200
2.76	12.412072195950602	42860	2.6498784456726225	200
2.77	12.614145493943994	38825	2.663638842276763	200
2.78	12.788753990768445	35018	2.677440425526687	200
2.79	12.984378322338491	31580	2.6912822537972976	200
2.8	13.175292277490877	28406	2.7051634135245513	200
2.81	13.380877929712673	25529	2.7190830182054224	200
2.82	13.548964294373672	22832	2.733040207438085	200
2.83	13.735350099052422	20411	2.7470341460004475	200
2.84	13.946442059978692	18242	2.7610640229654697	200
2.85	14.107477673898202	16213	2.7751290508516577	200
2.86	14.264039416829949	14382	2.7892284648072057	200
2.87	14.384091575835644	12705	2.8033615218264205	200
2.88	14.544856511815969	11236	2.8175274999969395	200
2.89	14.759350679519686	9955	2.8317256977765153	200
2.9	14.998153229138044	8816	2.845955433298068	200
2.91	15.266921704437964	7801	2.8602160437018056	200
2.92	15.530875099052372	6882	2.8745068844932553	200
2.93	15.787971813659397	6052	2.8888273289261397	200
2.94	15.889411218608066	5258	2.903176767408975	200
2.95	16.096999186584988	4592	2.9175546069344995	200
2.96	16.261051586166836	3991	2.931960270530851	200
2.97	16.55673956701213	3490	2.946393196733664	200
2.98	16.62765376169989	3005	2.960852839078163	200
2.99	16.83704816558051	2605	2.975338665610452	200
3	17.260328224696686	2279	2.9898501584171617	200
3.01	17.538956536772037	1970	3.00438681317271	200
3.02	17.39039095217328	1660	3.0189481387034665	200
3.03	17.53802943483784	1424	3.0335336565680655	200
3.04	17.649826614514193	1216	3.0481429006532577	200
3.05	18.394881813606947	1072	3.0627754167846275	200
3.06	18.506142022314812	907	3.07743076235159	200
